time,device,data
2023-02-13T17:53:23.681937,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.2
2023-02-14T21:55:42.485341,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T21:59:56.039395,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:00:48.155545,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:01:40.268631,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:05:11.351841,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:06:04.512258,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:07:50.834970,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:10:41.913429,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:11:33.101733,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:12:24.428941,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:14:07.084859,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.5
2023-02-14T22:14:58.414087,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:16:41.064221,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:18:24.117166,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:22:42.404968,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:23:34.528718,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:24:26.613736,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:25:18.713285,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:27:55.555533,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:31:28.147958,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
2023-02-14T22:32:21.289003,adeef670-4bcd-11eb-b767-3f1a8f1211ba,19.4
