time,device,data
2023-02-13T17:53:50.366178,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-14T22:09:11.665085,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-14T22:33:41.087291,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-15T15:10:25.524057,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T15:35:42.889346,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T16:00:07.175527,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T16:25:24.620798,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T17:15:07.151264,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T17:39:32.375762,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T18:29:15.831663,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T18:54:33.566883,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-15T21:24:00.438788,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-15T23:28:16.717265,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T00:43:32.742091,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T01:33:26.443601,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T02:23:20.925621,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T02:47:52.095419,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T04:03:08.605490,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T04:27:39.360250,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T05:43:03.441938,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T06:33:01.642174,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T06:57:32.462387,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T07:22:55.424960,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T08:12:47.792546,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3920.0
2023-02-16T09:27:02.499488,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T09:52:22.130800,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T10:16:48.599392,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T10:42:08.801474,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T11:31:54.002767,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-16T11:56:18.286078,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-16T14:01:03.639627,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T14:25:30.240458,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-16T14:50:48.380172,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-16T15:15:13.927732,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-16T16:05:00.404227,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T17:44:39.382441,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T18:59:50.083701,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T19:24:20.065586,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T20:39:40.019045,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T21:54:06.634423,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-16T22:19:30.538583,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-16T22:44:02.172961,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T01:39:13.672917,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T02:03:45.638038,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T02:29:10.512260,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T02:53:42.280293,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T03:43:37.642551,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T05:48:56.481173,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T07:28:48.394072,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3935.0
2023-02-17T07:53:19.597457,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3950.0
2023-02-17T08:18:39.874824,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T08:43:04.803174,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T09:08:21.901316,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T09:32:46.636511,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3995.0
2023-02-17T10:47:46.238600,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3995.0
2023-02-17T11:12:10.771384,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T11:37:27.025288,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T12:01:50.927511,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T13:41:13.557410,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3995.0
2023-02-17T14:30:54.699131,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T16:10:20.249370,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T16:35:38.384133,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T17:00:02.687106,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T17:25:19.885552,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T17:49:46.031416,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T18:15:04.142153,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T18:39:30.257880,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3980.0
2023-02-17T19:54:37.462710,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-17T20:19:06.926766,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-17T20:44:30.006853,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-17T21:34:25.422195,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
2023-02-17T21:58:58.106842,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3965.0
