time,device,data
2023-02-14T22:05:50.990423,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-14T22:29:14.708043,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-14T22:53:29.824540,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T14:50:02.061235,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T15:14:15.912938,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T16:01:55.000993,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T16:25:18.146871,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T18:01:23.229750,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T18:25:35.469637,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T18:48:58.271812,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T19:36:33.477573,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T20:00:46.063804,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-15T20:24:59.102394,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-15T20:48:22.549375,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-15T23:36:16.660290,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T00:48:07.500248,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T01:11:31.942700,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T01:35:45.827652,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T01:59:09.931099,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T02:23:23.770837,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T02:47:37.595870,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T03:35:15.652822,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T03:59:30.490206,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T04:22:54.996817,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T04:47:09.513704,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T05:34:48.691322,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T05:59:02.842128,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T06:22:27.255182,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T07:10:55.652121,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T09:10:23.146266,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3806.0
2023-02-16T11:09:47.581959,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T11:33:10.856787,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T13:09:11.495465,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T14:21:01.508362,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T17:08:04.748266,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T17:32:17.970166,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T17:55:42.021774,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T19:31:47.115578,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T20:43:39.802953,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-16T23:07:20.860453,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T00:18:23.578801,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T00:42:37.838674,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T02:42:06.741296,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T04:18:13.436665,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T05:53:32.482016,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T06:17:47.150235,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T09:04:57.443636,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T09:29:10.194207,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T09:52:33.849694,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T10:16:46.611903,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T11:04:22.527189,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T11:28:35.559913,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T23:02:00.342863,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-17T23:26:14.678543,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T00:38:10.822316,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T01:01:36.740506,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T01:49:17.169292,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T02:37:48.276323,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T03:01:14.086686,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T03:25:29.575587,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T04:13:11.556672,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T05:49:25.233410,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T06:12:51.366340,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T06:37:06.823710,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T07:01:22.670279,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T07:49:04.149875,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T21:21:56.743180,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T22:09:33.987268,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
2023-02-18T22:33:47.841308,adeef670-4bcd-11eb-b767-3f1a8f1211ba,3820.0
