time,device,data
2023-02-13T17:22:11.336099,adeef670-4bcd-11eb-b767-3f1a8f1211ba,18.4
2023-02-14T21:55:42.485875,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.9
2023-02-14T21:57:21.756397,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.9
2023-02-14T21:58:11.479608,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.9
2023-02-14T21:59:50.919914,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.8
2023-02-14T22:03:59.438329,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:04:49.156586,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:05:38.863077,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.8
2023-02-14T22:06:40.675334,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:13:18.240614,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:15:47.315203,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:17:26.711002,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:20:45.520849,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:21:35.214230,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:24:04.327740,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:25:43.742180,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:26:35.035940,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:27:23.164317,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:28:12.870464,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:30:04.400867,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:30:54.099868,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:31:43.797823,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:32:33.492212,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.7
2023-02-14T22:33:23.200816,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:35:02.611437,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:37:31.704339,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:38:21.400638,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:40:50.559889,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:42:29.874506,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:44:09.577684,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:45:48.631532,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:46:38.337646,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:50:46.877539,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:51:36.589973,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:52:26.487198,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
2023-02-14T22:55:07.503937,adeef670-4bcd-11eb-b767-3f1a8f1211ba,17.6
